STATION,NAME,DATE,TMAX,TMIN
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",9/17/06,66,44
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",9/18/06,64,54
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",9/19/06,62,51
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",9/20/06,55,52
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",9/21/06,60,43
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",9/22/06,61,39
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",9/23/06,69,41
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",9/24/06,70,43
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",9/25/06,71,44
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",9/26/06,72,47
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",9/27/06,73,48
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",9/28/06,70,48
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",9/29/06,65,45
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",9/30/06,60,45
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",10/1/06,60,42
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",10/2/06,58,37
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",10/3/06,59,40
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",10/4/06,66,39
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",10/5/06,62,43
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",10/6/06,60,39
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",10/7/06,58,35
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",10/8/06,62,38
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",10/9/06,65,34
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",10/10/06,61,34
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",10/11/06,64,36
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",10/12/06,68,37
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",10/13/06,55,40
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",10/14/06,51,45
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",10/15/06,56,49
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",10/16/06,57,42
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",10/17/06,61,45
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",10/18/06,53,50
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",10/19/06,56,49
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",10/20/06,58,38
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",10/21/06,59,35
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",10/22/06,61,33
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",10/23/06,54,38
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",10/24/06,53,45
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",10/25/06,52,39
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",10/26/06,55,51
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",10/27/06,57,53
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",10/28/06,57,50
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",10/29/06,51,35
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",10/30/06,45,26
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",10/31/06,49,25
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",11/1/06,50,24
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",11/2/06,55,36
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",11/3/06,62,54
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",11/4/06,58,52
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",11/5/06,58,50
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",11/6/06,60,56
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",11/7/06,57,47
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",11/8/06,51,42
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",11/9/06,49,34
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",11/10/06,50,44
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",11/11/06,48,42
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",11/12/06,49,40
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",11/13/06,46,40
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",11/14/06,49,33
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",11/15/06,55,41
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",11/16/06,51,36
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",11/17/06,53,49
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",11/18/06,50,43
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",11/19/06,63,43
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",11/20/06,54,45
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",11/21/06,50,44
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",11/22/06,49,42
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",11/23/06,43,39
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",11/24/06,41,33
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",11/25/06,39,32
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",11/26/06,39,23
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",11/27/06,24,13
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",11/28/06,17,12
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",11/29/06,39,12
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",11/30/06,41,30
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",12/1/06,40,29
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",12/2/06,49,28
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",12/3/06,55,31
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",12/4/06,66,38
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",12/5/06,58,37
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",12/6/06,53,33
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",12/7/06,45,32
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",12/8/06,48,37
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",12/9/06,54,33
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",12/10/06,51,40
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",12/11/06,56,45
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",12/12/06,49,41
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",12/13/06,51,38
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",12/14/06,53,34
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",12/15/06,48,31
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",12/16/06,41,30
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",12/17/06,40,26
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",12/18/06,48,29
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",12/19/06,47,35
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",12/20/06,55,37
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",12/21/06,49,41
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",12/22/06,44,39
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",12/23/06,45,34
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",12/24/06,52,35
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",12/25/06,48,40
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",12/26/06,44,37
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",12/27/06,42,28
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",12/28/06,38,23
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",12/29/06,45,27
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",12/30/06,42,27
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",12/31/06,44,34
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",1/1/07,50,36
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",1/2/07,54,45
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",1/3/07,47,41
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",1/4/07,42,32
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",1/5/07,46,34
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",1/6/07,43,34
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",1/7/07,50,40
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",1/8/07,48,34
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",1/9/07,51,32
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",1/10/07,37,26
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",1/11/07,26,17
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",1/12/07,25,11
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",1/13/07,28,15
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",1/14/07,30,10
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",1/15/07,35,15
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",1/16/07,38,30
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",1/17/07,37,34
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",1/18/07,45,34
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",1/19/07,48,35
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",1/20/07,45,32
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",1/21/07,44,33
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",1/22/07,49,37
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",1/23/07,54,42
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",1/24/07,49,33
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",1/25/07,43,29
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",1/26/07,48,30
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",1/27/07,50,26
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",1/28/07,46,24
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",1/29/07,40,24
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",1/30/07,44,25
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",1/31/07,48,28
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",2/1/07,53,28
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",2/2/07,44,24
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",2/3/07,39,25
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",2/4/07,43,36
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",2/5/07,50,36
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",2/6/07,46,40
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",2/7/07,48,43
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",2/8/07,54,42
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",2/9/07,46,38
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",2/10/07,56,39
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",2/11/07,55,42
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",2/12/07,54,42
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",2/13/07,47,39
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",2/14/07,48,35
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",2/15/07,53,41
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",2/16/07,50,40
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",2/17/07,56,38
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",2/18/07,46,43
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",2/19/07,45,42
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",2/20/07,44,38
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",2/21/07,50,38
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",2/22/07,46,31
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",2/23/07,44,36
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",2/24/07,44,33
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",2/25/07,46,40
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",2/26/07,44,30
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",2/27/07,48,25
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",2/28/07,41,29
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",3/1/07,39,28
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",3/2/07,40,28
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",3/3/07,47,36
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",3/4/07,51,37
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",3/5/07,55,42
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",3/6/07,68,36
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",3/7/07,59,42
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",3/8/07,48,39
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",3/9/07,54,46
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",3/10/07,55,47
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",3/11/07,60,51
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",3/12/07,52,42
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",3/13/07,46,37
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",3/14/07,49,37
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",3/15/07,47,31
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",3/16/07,51,37
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",3/17/07,52,42
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",3/18/07,58,48
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",3/19/07,54,47
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",3/20/07,47,34
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",3/21/07,46,33
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",3/22/07,48,44
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",3/23/07,52,43
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",3/24/07,53,44
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",3/25/07,52,36
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",3/26/07,59,33
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",3/27/07,50,38
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",3/28/07,52,34
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",3/29/07,60,33
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",3/30/07,54,39
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",3/31/07,50,39
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",4/1/07,47,37
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",4/2/07,47,30
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",4/3/07,54,28
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",4/4/07,52,36
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",4/5/07,66,42
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",4/6/07,74,39
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",4/7/07,58,44
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",4/8/07,60,48
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",4/9/07,53,43
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",4/10/07,54,36
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",4/11/07,60,34
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",4/12/07,53,43
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",4/13/07,55,46
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",4/14/07,55,41
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",4/15/07,54,38
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",4/16/07,51,41
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",4/17/07,53,37
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",4/18/07,52,34
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",4/19/07,54,36
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",4/20/07,57,30
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",4/21/07,59,33
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",4/22/07,61,42
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",4/23/07,61,39
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",4/24/07,54,47
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",4/25/07,54,44
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",4/26/07,54,48
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",4/27/07,56,49
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",4/28/07,58,39
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",4/29/07,57,39
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",4/30/07,57,35
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",5/1/07,55,44
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",5/2/07,59,47
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",5/3/07,57,46
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",5/4/07,56,44
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",5/5/07,55,40
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",5/6/07,53,46
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",5/7/07,68,51
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",5/8/07,63,45
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",5/9/07,58,37
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",5/10/07,63,38
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",5/11/07,63,42
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",5/12/07,59,43
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",5/13/07,55,41
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",5/14/07,64,37
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",5/15/07,78,40
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",5/16/07,61,50
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",5/17/07,60,42
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",5/18/07,66,39
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",5/19/07,58,45
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",5/20/07,54,46
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",5/21/07,59,44
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",5/22/07,64,39
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",5/23/07,63,46
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",5/24/07,69,41
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",5/25/07,68,45
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",5/26/07,62,53
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",5/27/07,59,49
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",5/28/07,64,45
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",5/29/07,73,39
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",5/30/07,79,47
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",5/31/07,68,53
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",6/1/07,73,51
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",6/2/07,77,48
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",6/3/07,78,55
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",6/4/07,67,57
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",6/5/07,59,50
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",6/6/07,57,49
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",6/7/07,59,46
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",6/8/07,65,42
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",6/9/07,60,51
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",6/10/07,60,50
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",6/11/07,60,48
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",6/12/07,63,47
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",6/13/07,61,52
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",6/14/07,63,49
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",6/15/07,59,49
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",6/16/07,59,52
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",6/17/07,56,50
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",6/18/07,61,46
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",6/19/07,70,43
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",6/20/07,69,52
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",6/21/07,69,55
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",6/22/07,66,53
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",6/23/07,65,51
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",6/24/07,61,48
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",6/25/07,65,48
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",6/26/07,76,45
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",6/27/07,67,54
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",6/28/07,71,55
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",6/29/07,68,54
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",6/30/07,70,51
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",7/1/07,71,48
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",7/2/07,73,54
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",7/3/07,74,55
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",7/4/07,78,52
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",7/5/07,75,55
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",7/6/07,72,55
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",7/7/07,71,53
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",7/8/07,70,53
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",7/9/07,77,53
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",7/10/07,86,52
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",7/11/07,94,57
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",7/12/07,73,60
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",7/13/07,69,58
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",7/14/07,77,55
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",7/15/07,75,61
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",7/16/07,77,58
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",7/17/07,68,57
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",7/18/07,62,55
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",7/19/07,71,57
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",7/20/07,67,56
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",7/21/07,74,62
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",7/22/07,71,64
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",7/23/07,65,57
